age_s,dmarried_s,empl_06,salary_06,profit_06,tenure_06,days_06,hours_06,contract_06,dformal_06,educ_s,city,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,educ_lb,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap
25.0,1.0,1.0,381500.0,0.0,3.2666667,26.0,48.0,0.0,0.0,11.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,13310120.0,1.0,0.69160306
27.0,0.0,1.0,408000.0,0.0,3.8666666,30.0,84.0,1.0,1.0,11.0,4.0,25.0,0.0,1.0,358000.0,0.0,24.0,48.0,0.0,1.0,11.0,selected,1.0,1.0,1.0,83.0,93510005.0,0.0,0.69160306
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,18.0,0.0,1.0,340000.0,0.0,28.0,56.0,1.0,1.0,11.0,selected,0.0,1.0,1.0,83.0,13310120.0,1.0,0.69160306
21.0,0.0,1.0,240000.0,0.0,2.2,24.0,56.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,320000.0,0.0,24.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,83.0,84340120.0,0.0,0.69160306
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,selected,0.0,0.0,1.0,83.0,13710005.0,1.0,0.69160306
21.0,0.0,1.0,120000.0,0.0,8.866667,26.0,72.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,100000.0,0.0,28.0,63.0,0.0,0.0,10.0,selected,1.0,1.0,1.0,83.0,13710005.0,1.0,0.69160306
22.0,1.0,1.0,250000.0,0.0,1.0,28.0,70.0,0.0,0.0,10.0,4.0,20.0,0.0,1.0,300000.0,0.0,24.0,48.0,0.0,0.0,9.0,selected,1.0,1.0,1.0,83.0,93510005.0,1.0,0.69160306
21.0,1.0,1.0,300000.0,0.0,2.1666667,24.0,48.0,0.0,0.0,11.0,4.0,20.0,0.0,1.0,300000.0,0.0,20.0,60.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,83.0,13710005.0,0.0,0.69160306
21.0,1.0,1.0,360000.0,0.0,6.0333333,20.0,55.0,0.0,1.0,11.0,4.0,19.0,0.0,1.0,300000.0,0.0,24.0,54.0,0.0,0.0,11.0,control,1.0,1.0,1.0,83.0,84340120.0,0.0,0.69160306
21.0,0.0,1.0,100000.0,0.0,0.4,26.0,84.0,0.0,1.0,11.0,4.0,19.0,0.0,1.0,120000.0,0.0,24.0,72.0,0.0,0.0,11.0,control,1.0,1.0,1.0,83.0,84340120.0,1.0,0.69160306
26.0,1.0,1.0,490000.0,0.0,21.4,28.0,69.0,1.0,1.0,11.0,4.0,24.0,0.0,1.0,480000.0,0.0,30.0,78.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,83.0,13410135.0,0.0,0.69160306
22.0,1.0,1.0,381500.0,0.0,2.0666666,22.0,40.0,0.0,0.0,11.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,13420005.0,1.0,0.69160306
26.0,0.0,1.0,500000.0,0.0,8.633333,26.0,60.0,0.0,0.0,11.0,4.0,24.0,0.0,1.0,0.0,90000.0,29.0,42.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,83210005.0,1.0,0.69160306
21.0,0.0,1.0,300000.0,0.0,12.333333,26.0,78.0,0.0,1.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,84340120.0,1.0,0.69160306
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,control,0.0,0.0,1.0,83.0,93510005.0,1.0,0.69160306
23.0,0.0,1.0,0.0,290000.0,86.13333,26.0,72.0,0.0,0.0,7.0,4.0,21.0,0.0,1.0,381500.0,0.0,26.0,48.0,1.0,1.0,7.0,control,0.0,1.0,1.0,83.0,13710005.0,0.0,0.69160306
23.0,0.0,1.0,600000.0,0.0,0.0,30.0,70.0,0.0,0.0,12.0,4.0,22.0,0.0,1.0,358000.0,0.0,26.0,72.0,1.0,1.0,11.0,control,1.0,1.0,1.0,83.0,13420005.0,0.0,0.69160306
24.0,0.0,1.0,410000.0,0.0,16.866667,26.0,48.0,1.0,1.0,11.0,4.0,23.0,0.0,1.0,300000.0,0.0,24.0,44.0,0.0,0.0,11.0,control,1.0,1.0,1.0,83.0,83210005.0,0.0,0.69160306
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,83.0,83210005.0,0.0,0.69160306
22.0,1.0,1.0,300000.0,0.0,0.5,26.0,48.0,0.0,1.0,11.0,4.0,21.0,1.0,1.0,358000.0,0.0,24.0,48.0,0.0,1.0,11.0,control,1.0,1.0,1.0,83.0,84340120.0,0.0,0.69160306
21.0,1.0,1.0,408000.0,0.0,1.7,26.0,44.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,0.0,150000.0,20.0,10.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,13410135.0,1.0,0.69160306
19.0,0.0,1.0,408000.0,0.0,5.1,20.0,40.0,1.0,1.0,11.0,4.0,18.0,0.0,1.0,400000.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,83.0,13310010.0,0.0,0.69160306
19.0,0.0,1.0,440000.0,0.0,9.466666,28.0,48.0,1.0,1.0,11.0,4.0,18.0,0.0,1.0,200000.0,0.0,30.0,91.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,83.0,83210005.0,0.0,0.69160306
24.0,1.0,1.0,90000.0,0.0,4.266667,20.0,40.0,0.0,0.0,7.0,4.0,23.0,1.0,1.0,0.0,80000.0,30.0,78.0,0.0,0.0,5.0,selected,1.0,0.0,1.0,83.0,93510005.0,1.0,0.69160306
22.0,0.0,1.0,408000.0,0.0,10.133333,26.0,44.0,0.0,1.0,11.0,4.0,20.0,0.0,1.0,0.0,0.0,26.0,12.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,13310120.0,0.0,0.69160306
20.0,0.0,1.0,420000.0,0.0,11.8,26.0,60.0,1.0,1.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,13410135.0,1.0,0.69160306
21.0,0.0,1.0,250000.0,0.0,8.9,26.0,30.0,0.0,0.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,83.0,83210005.0,0.0,0.69160306
20.0,0.0,1.0,408000.0,0.0,2.5666666,24.0,48.0,0.0,1.0,11.0,4.0,18.0,0.0,1.0,381500.0,0.0,24.0,48.0,0.0,1.0,11.0,control,1.0,1.0,1.0,82.0,13120005.0,0.0,0.69160306
24.0,1.0,1.0,0.0,20000.0,4.733333,20.0,15.0,0.0,0.0,10.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,selected,0.0,0.0,1.0,83.0,63110005.0,1.0,0.69160306
20.0,0.0,1.0,200000.0,0.0,10.433333,15.0,40.0,0.0,1.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,1.0,0.0,1.0,83.0,83210005.0,0.0,0.69160306
22.0,0.0,1.0,0.0,120000.0,4.6666665,26.0,48.0,0.0,0.0,13.0,4.0,20.0,0.0,1.0,180000.0,0.0,12.0,24.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,83.0,84340120.0,0.0,0.69160306
25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,control,0.0,0.0,1.0,68.0,93510050.0,1.0,0.69160306
21.0,1.0,1.0,480000.0,0.0,2.9666667,26.0,54.0,0.0,1.0,11.0,4.0,20.0,1.0,1.0,0.0,180000.0,20.0,44.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,13410135.0,0.0,0.69160306
25.0,0.0,1.0,500000.0,0.0,3.2,26.0,44.0,0.0,1.0,11.0,4.0,24.0,0.0,1.0,358000.0,0.0,24.0,49.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,83.0,13310010.0,1.0,0.69160306
25.0,0.0,1.0,488640.0,0.0,19.333334,20.0,60.0,1.0,1.0,11.0,4.0,24.0,1.0,1.0,600000.0,0.0,24.0,72.0,1.0,1.0,11.0,control,1.0,1.0,1.0,83.0,83210005.0,0.0,0.69160306
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,83.0,13420005.0,1.0,0.69160306
20.0,0.0,1.0,190000.0,0.0,9.5,26.0,48.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,0.0,0.0,24.0,48.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,83.0,84330005.0,0.0,0.69160306
24.0,0.0,1.0,0.0,400000.0,80.2,26.0,54.0,0.0,0.0,11.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,83.0,83210005.0,0.0,0.69160306
25.0,0.0,1.0,360000.0,0.0,2.9,26.0,48.0,0.0,0.0,11.0,4.0,24.0,0.0,1.0,240000.0,0.0,22.0,30.0,0.0,0.0,11.0,control,1.0,1.0,1.0,84.0,13410150.0,0.0,0.7453581
24.0,0.0,1.0,382000.0,0.0,8.1,30.0,70.0,1.0,1.0,11.0,4.0,22.0,1.0,1.0,358000.0,0.0,20.0,40.0,1.0,1.0,11.0,control,1.0,1.0,1.0,84.0,13110010.0,1.0,0.7453581
20.0,0.0,1.0,150000.0,0.0,17.2,28.0,54.0,1.0,0.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,84.0,13410150.0,0.0,0.7453581
23.0,1.0,1.0,600000.0,0.0,0.0,26.0,68.0,0.0,0.0,11.0,4.0,22.0,0.0,1.0,480000.0,0.0,18.0,56.0,0.0,0.0,11.0,control,1.0,1.0,1.0,84.0,13310015.0,0.0,0.7453581
19.0,0.0,1.0,408000.0,0.0,9.233334,26.0,60.0,0.0,1.0,12.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,84.0,13310015.0,1.0,0.7453581
20.0,0.0,1.0,408000.0,0.0,16.9,30.0,21.0,0.0,0.0,9.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,84.0,13110010.0,0.0,0.7453581
24.0,0.0,1.0,408000.0,0.0,5.9,26.0,48.0,1.0,1.0,11.0,4.0,23.0,0.0,1.0,400000.0,0.0,24.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,84.0,13310015.0,0.0,0.7453581
26.0,0.0,1.0,408000.0,0.0,15.933333,28.0,60.0,1.0,1.0,11.0,4.0,24.0,0.0,1.0,381500.0,0.0,24.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,84.0,13410150.0,1.0,0.7453581
20.0,0.0,1.0,408000.0,0.0,6.9666667,6.0,48.0,1.0,1.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,84.0,13110010.0,0.0,0.7453581
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,0.0,1.0,360000.0,0.0,30.0,77.0,0.0,0.0,10.0,selected,0.0,1.0,1.0,84.0,13110010.0,0.0,0.7453581
25.0,0.0,1.0,180000.0,0.0,4.4333334,16.0,40.0,0.0,0.0,11.0,4.0,24.0,0.0,1.0,300000.0,0.0,30.0,57.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,84.0,13410150.0,0.0,0.7453581
20.0,0.0,1.0,408000.0,0.0,11.5,26.0,48.0,1.0,1.0,11.0,4.0,24.0,0.0,1.0,250000.0,0.0,25.0,65.0,0.0,0.0,10.0,control,1.0,1.0,1.0,84.0,13410150.0,1.0,0.7453581
25.0,0.0,1.0,0.0,500000.0,9.4,6.0,12.0,0.0,0.0,11.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,84.0,13110010.0,1.0,0.7453581
20.0,0.0,1.0,500000.0,0.0,11.4,7.0,60.0,1.0,1.0,10.0,4.0,19.0,0.0,1.0,0.0,360000.0,24.0,84.0,0.0,0.0,10.0,selected,1.0,0.0,1.0,84.0,13410150.0,1.0,0.7453581
24.0,0.0,1.0,408000.0,0.0,11.833333,26.0,48.0,1.0,1.0,11.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,selected,1.0,0.0,1.0,84.0,13110010.0,1.0,0.7453581
21.0,0.0,1.0,560000.0,0.0,2.2,26.0,48.0,0.0,0.0,11.0,4.0,20.0,0.0,1.0,360000.0,0.0,24.0,51.0,0.0,0.0,11.0,control,1.0,1.0,1.0,84.0,13410150.0,0.0,0.7453581
22.0,0.0,1.0,408000.0,0.0,1.9666667,26.0,48.0,0.0,0.0,9.0,4.0,21.0,0.0,1.0,300000.0,0.0,24.0,84.0,0.0,0.0,9.0,selected,1.0,1.0,1.0,84.0,13410150.0,1.0,0.7453581
22.0,0.0,1.0,0.0,650000.0,7.9,26.0,72.0,0.0,0.0,11.0,4.0,20.0,0.0,1.0,750000.0,0.0,30.0,84.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,84.0,13410150.0,0.0,0.7453581
19.0,1.0,1.0,408000.0,0.0,5.6666665,26.0,48.0,1.0,1.0,8.0,4.0,18.0,0.0,1.0,0.0,0.0,24.0,44.0,0.0,0.0,9.0,control,1.0,0.0,1.0,84.0,13310015.0,0.0,0.7453581
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,84.0,13110010.0,1.0,0.7453581
22.0,0.0,1.0,280000.0,0.0,2.3,28.0,60.0,0.0,0.0,8.0,4.0,20.0,0.0,1.0,220000.0,0.0,26.0,60.0,0.0,0.0,7.0,selected,1.0,1.0,1.0,84.0,13110010.0,0.0,0.7453581
19.0,0.0,1.0,306000.0,0.0,2.9,26.0,48.0,1.0,1.0,11.0,4.0,18.0,0.0,1.0,100000.0,0.0,20.0,30.0,0.0,0.0,11.0,control,1.0,1.0,1.0,84.0,13310015.0,1.0,0.7453581
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,84.0,13410150.0,1.0,0.7453581
20.0,0.0,1.0,520000.0,0.0,24.366667,26.0,48.0,0.0,1.0,5.0,4.0,19.0,0.0,1.0,250000.0,0.0,30.0,84.0,0.0,0.0,6.0,selected,1.0,1.0,1.0,84.0,13310015.0,0.0,0.7453581
26.0,1.0,1.0,0.0,150000.0,103.933334,30.0,56.0,0.0,0.0,11.0,4.0,24.0,1.0,1.0,0.0,0.0,24.0,48.0,0.0,0.0,11.0,control,0.0,0.0,1.0,84.0,13310015.0,1.0,0.7453581
20.0,0.0,1.0,180000.0,0.0,7.9333334,26.0,60.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,0.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,84210035.0,0.0,0.8193277
21.0,0.0,1.0,460000.0,0.0,8.0,20.0,50.0,1.0,1.0,11.0,4.0,20.0,0.0,1.0,480000.0,0.0,22.0,50.0,1.0,1.0,11.0,control,1.0,1.0,1.0,87.0,83510125.0,0.0,0.8193277
25.0,0.0,1.0,450000.0,0.0,8.7,26.0,48.0,0.0,0.0,11.0,4.0,24.0,0.0,1.0,0.0,60000.0,30.0,48.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,66110010.0,0.0,0.8193277
20.0,0.0,1.0,408000.0,0.0,4.266667,24.0,48.0,1.0,1.0,11.0,4.0,19.0,0.0,1.0,400000.0,0.0,30.0,84.0,0.0,0.0,11.0,control,1.0,1.0,1.0,85.0,13210005.0,1.0,0.8193277
26.0,0.0,1.0,0.0,400000.0,4.3333335,26.0,48.0,0.0,0.0,10.0,4.0,24.0,0.0,1.0,400000.0,0.0,26.0,56.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,85.0,84210035.0,0.0,0.8193277
22.0,0.0,1.0,390000.0,0.0,22.0,20.0,50.0,1.0,1.0,11.0,4.0,20.0,0.0,1.0,381500.0,0.0,20.0,50.0,1.0,1.0,11.0,control,1.0,1.0,1.0,85.0,63220025.0,0.0,0.8193277
20.0,0.0,1.0,381500.0,0.0,4.6,20.0,40.0,1.0,1.0,11.0,4.0,18.0,1.0,1.0,0.0,100000.0,30.0,60.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,63240050.0,1.0,0.8193277
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,85.0,13210005.0,0.0,0.8193277
23.0,0.0,1.0,450000.0,0.0,14.9,24.0,72.0,0.0,0.0,10.0,4.0,22.0,0.0,1.0,240000.0,0.0,24.0,44.0,0.0,0.0,11.0,control,1.0,1.0,1.0,85.0,63720030.0,1.0,0.8193277
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,selected,0.0,0.0,1.0,85.0,63220025.0,0.0,0.8193277
27.0,0.0,1.0,408000.0,0.0,5.3333335,28.0,54.0,1.0,1.0,11.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,84210035.0,1.0,0.8193277
21.0,0.0,1.0,171000.0,0.0,12.166667,26.0,56.0,0.0,1.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,63720030.0,1.0,0.8193277
23.0,0.0,1.0,0.0,100000.0,36.733334,20.0,30.0,0.0,0.0,11.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,85.0,13210005.0,0.0,0.8193277
23.0,1.0,1.0,381500.0,0.0,3.8,28.0,56.0,1.0,1.0,8.0,4.0,21.0,1.0,1.0,358000.0,0.0,24.0,59.0,0.0,1.0,7.0,selected,1.0,1.0,1.0,85.0,33130005.0,1.0,0.8193277
21.0,0.0,1.0,568000.0,0.0,3.4666667,30.0,63.0,1.0,1.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,66110010.0,1.0,0.8193277
20.0,0.0,1.0,380000.0,0.0,5.4333334,26.0,66.0,1.0,1.0,11.0,4.0,19.0,0.0,1.0,120000.0,0.0,21.0,36.0,0.0,0.0,11.0,control,1.0,1.0,1.0,85.0,63240050.0,1.0,0.8193277
20.0,0.0,1.0,650000.0,0.0,4.6666665,29.0,74.0,0.0,1.0,9.0,4.0,19.0,0.0,1.0,280000.0,0.0,20.0,50.0,1.0,0.0,8.0,selected,1.0,1.0,1.0,85.0,13210005.0,0.0,0.8193277
23.0,1.0,1.0,240000.0,0.0,1.0,20.0,40.0,0.0,0.0,9.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,85.0,63340010.0,1.0,0.8193277
19.0,0.0,1.0,0.0,0.0,31.133333,22.0,84.0,0.0,0.0,5.0,4.0,18.0,0.0,1.0,0.0,0.0,24.0,24.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,85.0,63340010.0,0.0,0.8193277
22.0,0.0,1.0,300000.0,0.0,0.5,30.0,63.0,0.0,1.0,11.0,4.0,20.0,0.0,1.0,400000.0,0.0,24.0,65.0,0.0,1.0,11.0,selected,1.0,1.0,1.0,85.0,63220025.0,0.0,0.8193277
21.0,0.0,1.0,80000.0,0.0,2.0666666,26.0,54.0,0.0,0.0,8.0,4.0,20.0,0.0,1.0,240000.0,0.0,20.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,85.0,84210035.0,0.0,0.8193277
21.0,0.0,1.0,130000.0,0.0,0.5,20.0,20.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,100000.0,0.0,20.0,20.0,0.0,0.0,5.0,selected,1.0,1.0,1.0,85.0,63720030.0,1.0,0.8193277
26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,85.0,33140020.0,1.0,0.8193277
21.0,1.0,1.0,620000.0,0.0,7.0666666,26.0,54.0,1.0,0.0,11.0,4.0,19.0,1.0,1.0,190000.0,0.0,24.0,60.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,85.0,13410130.0,1.0,0.8193277
20.0,0.0,1.0,0.0,150000.0,0.5,15.0,16.0,0.0,0.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,85.0,33130005.0,0.0,0.8193277
26.0,0.0,1.0,0.0,105000.0,9.233334,8.0,12.0,0.0,0.0,11.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,85.0,33140020.0,1.0,0.8193277
20.0,1.0,1.0,500000.0,0.0,4.6666665,24.0,66.0,0.0,0.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,33140020.0,1.0,0.8193277
19.0,0.0,1.0,0.0,240000.0,3.4,24.0,48.0,0.0,0.0,11.0,4.0,18.0,0.0,1.0,0.0,190000.0,24.0,44.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,85.0,63720030.0,1.0,0.8193277
21.0,1.0,1.0,408000.0,0.0,21.5,26.0,48.0,1.0,1.0,11.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,85.0,63240050.0,1.0,0.8193277
21.0,1.0,1.0,408000.0,0.0,2.9333334,24.0,42.0,1.0,1.0,6.0,4.0,20.0,1.0,1.0,0.0,0.0,20.0,50.0,0.0,0.0,10.0,control,1.0,0.0,1.0,85.0,13210005.0,0.0,0.8193277
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,0.0,0.0,1.0,85.0,33130005.0,1.0,0.8193277
21.0,1.0,1.0,570000.0,0.0,10.5,28.0,48.0,0.0,0.0,11.0,4.0,20.0,0.0,1.0,270000.0,0.0,24.0,49.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,85.0,63340010.0,0.0,0.8193277
26.0,0.0,1.0,400000.0,0.0,1.5333333,26.0,48.0,1.0,1.0,11.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,85.0,63720030.0,1.0,0.8193277
22.0,0.0,1.0,381500.0,0.0,1.5,26.0,48.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,85.0,13210005.0,1.0,0.8193277
19.0,0.0,1.0,0.0,80000.0,3.8666666,5.0,10.0,0.0,0.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,85.0,63720030.0,1.0,0.8193277
21.0,0.0,1.0,80000.0,0.0,1.2666667,16.0,16.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,33130005.0,1.0,0.8193277
21.0,0.0,1.0,500000.0,0.0,10.0,24.0,70.0,0.0,0.0,11.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,63220025.0,0.0,0.8193277
22.0,0.0,1.0,350000.0,0.0,11.3,26.0,66.0,0.0,0.0,11.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,selected,1.0,0.0,1.0,85.0,63220025.0,1.0,0.8193277
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,selected,0.0,0.0,1.0,85.0,66110010.0,0.0,0.8193277
22.0,0.0,1.0,80000.0,0.0,8.433333,22.0,60.0,0.0,0.0,11.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,85.0,63240050.0,1.0,0.8193277
20.0,0.0,1.0,686636.0,0.0,8.1,22.0,42.0,1.0,0.0,9.0,4.0,19.0,0.0,1.0,384000.0,0.0,7.0,76.0,0.0,0.0,7.0,selected,1.0,1.0,1.0,85.0,13410130.0,1.0,0.8193277
23.0,1.0,1.0,440000.0,0.0,3.3,28.0,56.0,1.0,1.0,11.0,4.0,21.0,1.0,1.0,381500.0,0.0,24.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,85.0,33140005.0,0.0,0.8193277
20.0,0.0,1.0,213000.0,0.0,0.5,20.0,85.0,0.0,0.0,9.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,85.0,33140020.0,1.0,0.8193277
22.0,0.0,1.0,0.0,200000.0,1.0333333,26.0,72.0,0.0,0.0,11.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,85.0,13410130.0,1.0,0.8193277
21.0,0.0,1.0,120000.0,0.0,9.733334,22.0,30.0,0.0,1.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,85.0,13410130.0,1.0,0.8193277
22.0,0.0,1.0,430000.0,0.0,26.666666,26.0,60.0,0.0,1.0,11.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,85.0,13210005.0,1.0,0.8193277
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,85.0,63220025.0,1.0,0.8193277
23.0,1.0,1.0,435000.0,0.0,11.766666,26.0,48.0,0.0,1.0,11.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,85.0,13410130.0,1.0,0.8193277
